CodeName,ThemeNumber,ThemeName,FirstTenNotes,StartTime,Bookmark
"ChopinPrelude15",1,"Prelude Op 28 No 15 in Db "Raindrop"","E C G A B C D E F E ",0,"W"
"ChopinPrelude17",1,"Two bars of triplets on a repeated note precede this tune.","F B E F A B D C",0,"C"
"ChopinPrelude19",1,"This tune is hidden in the first note of each triplet.","G G C E G C E D C A",0,"C"
"ChopinPrelude20",1,"Sombre almost funereal theme.","E F E D C C D C B A",0,"C"
"ChopinPrelude21",1,"Cantabile main tune.","G E F E A B F F F E F A",0,"C"
"ChopinPrelude23",1,"This arpeggio-style passage sets the pattern.","C A F D C F F D C A F D",0,"C"
"ChopinScherzo4",1,"Main theme","G A E A G F E D C E",0,"C"
"ChopinValseBrillanteAbOp34No1",1,"Introduction","G G G G A G F D G",0,"C"
"ChopinValseBrillanteAbOp34No1",2,"First waltz theme, a flowing melody followed by some acrobatic arpeggios.","E F E D E D C B C B",14,"W"
"ChopinWaltz10Bminor",1,"Melancholy opening tune in B minor.","E F E B C A AbE F E ",0,"C"
"ChopinWaltz10Bminor",2,"A livelier tune still in B minor but tending towards D major.","F#B BbBbA C#E G F#C#",43,"C"
"ChopinWaltz10Bminor",3,"The brief sweet contrasting tune in B major.","G E F E D E F A G E",126,"C"
"ChopinWaltz3AMinor",1,"The main theme is a painful low lament , played by the left hand, with chordal accompaniment in the right hand.","E D E F G F E D E F",0,"W"
"ChopinWaltz3AMinor",2,"The tune cheers up a little bit as it switches to the right hand.","E E A B A AbF B C B",26,"C"
"ChopinWaltz3AMinor",3,"This theme in C major, is in a happier mood than the opening theme in the minor key.","A A G B D F A G G G",56,"C"
"ChopinWaltz3AMinor",4,"This 4th theme, in A major is serenely beautiful, a lovely contrast to the despondent opening.","E D C B BbB C D C D",77,"C"
"ChopinWaltz6Db",1,"The first theme is a series of rapid quaver passages around the dominant note, Ab,","G F#G B A F#G A G B ",0,"W"
"ChopinWaltz6Db",2,"The second tune emerges as a slower melody, but still centred around the dominant Ab.","G D G EbG E E E A E",35,"C"
"ChopinWaltz7CsharpMinor",1,"Waltz No 7 in C# minor","G EbD G AbG D G AbG",0,"C"
"ChopinWaltz7CsharpMinor",2,"This Db major interlude forms a calmer contrast to the opening.","E E E D C B A E F F",68,"C"
"ChopinWaltzEb",1,"After a fanfare-like opening of repeated Bb quavers, this first main theme erupts.","G B C D G C D E G D",0,"C"
"ChopinWaltzEb",2,"The second tune starts with rapidly repeated Eb in the right hand, so the pianist must alternate fingers on the same note.","G G G G G G A G E C",31,"W"
"ChopinWaltzEb",3,"The 3rd tune is more lyrical, in Db.","F C#D G G G A F#G G",71,"C"
"ChopinWaltzGb",1,"This first tune leaps about the keyboard acrobatically.","C B A G F#G B D F A",0,"C"
"ChopinWaltzGb",2,"The 2nd theme is languid and luscious , forming a contrasting middle section.","E D D C C B B A A A",30,"W"
"ChopinWaltzInF",1,"First theme, after 8 bars of 'fanfare' chords, then 8 chromatic passage bars.","A G F C E D C A A G F",12,"C"
"ChopinWaltzInF",2,"Second theme, staccato with acciacaturas.","EbF F BbD F BbG EbF",65,"C"
"ChopinWaltzOp42InAb",1,"Tricky theme, with threes in right hand against twos in the left.","C D EbDbE F C D EbBbC Db",0,"C"
"ChopinWaltzOp64No3InAb",1,"Main theme","E B C A G C E F A F#A G",0,"C"
"ChopinWaltzOp69No1InAb",1,"First theme","G F#F G F E F A G F E",0,"C"
"ChopinWaltzOp69No1InAb",2,"Second theme","A F A B A G E F D A B A G",163,"C"
"ChopinWaltzOp70No2InFminor",1,"Main theme","E F E D C B A A A D E",0,"C"
"ChopinWaltzOp70No3InDb",1,"Main theme","A G E F E E D C B A D C",0,"C"
"ChopinWaltzPosthInEminor",1,"First theme","E E E E EbE A C E F E",8,"C"
"ChopinWaltzPosthInEminor",2,"Second theme, in contrasting tonic major.","A G A B C D E F A G",74,"C"
"ClarkTrumpetVoluntary",1,"Trumpet Voluntary (Prince of Denmark's March)","C D C D E F E D C D ",0,"W"
"Clementine",1,"Oh My Darling Clementine","C C C G E E E C C E ",0,"F"
"ClementiSonatinaOp36No1M1",1,"Main theme","C E C G G C E C G G",0,"W"
"ClementiSonatinaOp36No1M2",1,"Main theme","C F A C F G A F A C F",0,"W"
"ClementiSonatinaOp36No1M3",1,"Main theme","E D C C G F E D F B C",0,"W"
"ClickShears",1,"Verse -Click go the Shears","E E D C E G C C B A ",0,"F"
"ClickShears",2,"Chorus of Click go the Shears","D D D B D C E C A A",20,"F"
"CoatesDambusters",1,"First theme, after a short dramatic introduction","G AbA G E D E G A C E",0,"C"
"CoatesDambusters",2,"Second theme, the well-known stately march tune","G C G G F E F G E G E",48,"C"
"CocklesAndMussels",1,"Main tune","C F F F F A F G G G",0,"F"
"ComeFaithful",1,"O Come all ye Faithful","C C G C D G E D E F ",0,"S"
"ComeLassesAndLads",1,"Come Lasses and Lads","C C D C C C D C B A ",0,"F"
"CominThroTheRye",1,"Comin' thro' the Rye","G G G E D C D E G G",0,"F"
"MozartHornConc4M1",1,"Introductory tutti theme","C C C B C G E E E D E C G",0,"C"
"MozartHornConc4M1",2,"This tune is introduced by the strings.","E F D C B C E G A D F E",25,"C"
"MozartHornConc4M1",3,"This tune marks the entrance of the solo horn.","C E G F E D C D E F E",86,"C"
"MozartHornConc4M2",1,"Main theme","G A B C C B A G F G A A",0,"C"
"MozartHornConc4M3",1,"First sprightly tune by the solo horn.","G C C C C C C B D G G F D C",0,"W"
"MozartHornConc4M3",2,"Second theme.","G C E G E F D C B A B C E G",15,"C"
"MozartLullaby",1,"Introduction","A AbG F#G E F#D A A",0,"C"
"MozartLullaby",2,"Main theme","F#G F#E D E D D G G",10,"C"
"MozartMagicFluteDerVogelFanger",1,"Main theme","E D C C D C B C D E D",0,"C"
"MozartMagicFluteOverture",1,"Slow but solemly dramatic opening woodwind chords form the introduction.","C E E G G G F E D",0,"C"
"MozartMagicFluteOverture",2,"Faster repeating quaver passages on the strings form the main theme of the overture.","C C C C C C D C B C",95,"C"
"MozartMagicFlutePaPaPa",1,"Pa Pa Pa - duet","G G A A A B G B D E B A D G",0,"C"
"MozartMagicFluteQueenNight",1,"Soprano sings first theme","A A A D A F F E E D A",0,"C"
"MozartMagicFluteQueenNight",2,"The virtuosic acrobatics start here.","A G A BbC C C C C C C C F",40,"L"
"MozartMenuetto6inD",1,"Menuetto No 6 in D K355","G A G F#F E F F#G A",0,"C"
"MozartMenuettoDivertimentoK334",1,"Minuet from Divertimento K334","G F E G C E D C B F ",0,"C"
"MozartMinuetInG7YearsOld",1,"Minuet in G (written while only 7 years old)","E F G F E F G A G F",0,"C"
"MozartNozzeFigaroDehVieni",1,"Main tune 'Deh vieni, non tardar o gioa bella'","D D G B D G G B C A G G",0,"C"
"MozartNozzeFigaroDoveSono",1,"Main theme of aria","C D C B C E E F E D E G C",0,"C"
"MozartNozzeFigaroNonPiu",1,"Melody for bass, sung by Figaro.","G G E G G E G G F D F F D",0,"C"
"MozartNozzeFigaroPorgiAmor",1,"Porgi, amor, qualche ristoro","G C C B G B D D E C",0,"C"
"MozartNozzeFigaroVoiCheSapete",1,"Cherubino's aria","C G G D G E C D E F D",0,"C"
"MozartOboeQuartetM1",1,"Main theme","C F F E F G A A G A BbC",0,"C"
"MozartOboeQuartetM2",1,"Main theme","A D BbD C#G E D C#F E",0,"C"
"MozartOboeQuartetM3",1,"Main theme","C F A G F C A F D BbF C A",0,"C"
"MozartPianoConc20M1",1,"Piano Concerto No 20 in D Minor K466 1st Movt - Allegro","A A A A A A A A A E ",0,"C"
"MozartPianoConc20M1",2,"second, more cheerful theme, in F major, on oboes and flutes","F E F C C C C E E F G F#G",62,"C"
"MozartPianoConc20M1",3,"Third theme, a melancholy melody for solo piano, back in D minor.","A A C#E D D D D C Bb",146,"C"
"MozartPianoConc20M2",1,"Piano Concerto No 20 in D Minor K466 2nd Movt - Romanze","G F#G F#G A G F E E ",0,"C"
"MozartPianoConc20M3",1,"Piano Concerto No 20 in D Minor K466 3rd Movt - Rondo","A C E A C E A AbA F ",0,"C"
"MozartPianoConc20M3",2,"This second theme on woodwinds brings almost comic relief, after the dramatic and helter-skelter earlier passages.","C G G A F A BbG C B",131,"C"
"MozartPianoConc21M1",1,"Piano Concerto No 21 in C K467 1st Movt - Theme 1","C G C E F E D C B G ",0,"C"
"MozartPianoConc21M1",2,"Theme 2 introduced by the piano.","D B A G D B A G E C B A A",227,"C"
"MozartPianoConc21M2",1,"Piano Concerto No 21 in C K467 2nd Movt ","C G E C G F E D C C#",0,"L"
"MozartPianoConc21M3",1,"Piano Concerto No 21 in C K467 3rd Movt","E F F#G A G F E D D ",0,"C"
"MozartPianoConc22M1",1,"First theme","C C C C B C E C G",0,"C"
"MozartPianoConc22M1",2,"Second theme, introduced by the strings.","C E D G G G D C E D G",88,"C"
"MozartPianoConc22M2",1,"Main theme","G C EbB C G AbG F#G",0,"C"
"MozartPianoConc22M3",1,"First theme","G C C C C C D C B C E",0,"C"
"MozartPianoConc22M3",2,"Second theme, introduced on the piano.","D F C F BbC D F EbD C F",144,"C"
"MozartPianoConc23K488M1",1,"Piano Concerto No 23 in A K488 1st Movt","G E F A D F B D C B ",0,"C"
"MozartPianoConc23K488M1",2,"Second theme, by the strings.","E F A G G G G G G C B A G",54,"C"
"MozartPianoConc23K488M2",1,"Piano Concerto No 23 in A K488 2nd Movt","C C B A AbA B E E D",0,"C"
"MozartPianoConc23K488M3",1,"Piano Concerto No 23 in A K488 3rd Movt","G C C B A A G F E F ",0,"C"
"ElgarEnigma9Nimrod",1,"Main theme","G EbAbF BbF F AbG BbEb",0,"W"
"ElgarIntroAllegro",1,"The first theme features some huge leaps in the strings","D G D EbBbC G A D G D",0,"C"
"ElgarPompCircumstanceNo1",1,"Introductory theme to Pomp and Circumstance March No 1 in D","C C D E C C D E E E",0,"C"
"ElgarPompCircumstanceNo1",2,"First main tune, an enegetic theme.","C B A C G A F A E D C",9,"W"
"ElgarPompCircumstanceNo1",3,"This is the lyrical theme to which the words 'land of Hope and Glory' were later set.","G F#G A E D C C B C",120,"L"
"ElgarPompCircumstanceNo2",1,"First theme","B B B B A G B A A A A G A",0,"C"
"ElgarPompCircumstanceNo2",2,"Second theme","E B E B E B A B C B A D",17,"C"
"ElgarPompCircumstanceNo2",3,"Third theme","G G C B A G G E F G F F",82,"C"
"ElgarPompCircumstanceNo3",1,"First theme","A C G C E D F D E C A G",0,"C"
"ElgarPompCircumstanceNo3",2,"Second theme","E E E G G F E E E A G",68,"C"
"ElgarPompCircumstanceNo3",3,"Third theme","C A C F F A D A",97,"C"
"ElgarPompCircumstanceNo3",4,"Fourth theme","F C E D A G F#E C",130,"C"
"ElgarPompCircumstanceNo4",1,"Pomp and Circumstance March No 4 in G","D F#F#E E B E D B E",0,"C"
"ElgarPompCircumstanceNo4",2,"This is the slow majestic theme for which March No 4 is famous, introduced by clarinets and horns.","G A B C E G G A B C",72,"W"
"ElgarSalutDamor",1,"Main theme","F#A F#E D C#D G G G A",0,"W"
"ElgarSalutDamorPiano",1,"Main tune","F#A F#E D C#D G G G A",0,"C"
"ElgarSerenadeStringsAllegretto",1,"First theme","E G B C D E G B A G",0,"C"
"ElgarSerenadeStringsLarghetto",1,"Main theme","G E F G A C B A G A G F",66,"C"
"ElgarSym1M1",1,"A slow stately theme opens this symphony.","E D C B G C D E F F E D C",0,"C"
"ElgarSym1M2",1,"First theme","E C D E F A C A G A G F#G",0,"C"
"ElgarSym1M3",1,"First theme","E C D E F A C A G A G",0,"C"
"ElgarSym1M4",1,"First theme","C#D G C#D F EbBbC#E",0,"C"
"ElgarViolinConcM2Andante",1,"The quiet orchestral opening to the slow movement.","D C EbD BbF G A BbD",0,"C"
"EllingtonGotItBad",1,"An instrumenral swing version of this popular song.","C#D E D F#G A G B G A B",0,"J"
"EndearingCharms",1,"Believe me, if all those endearing young charms","E D C D C C E G F A ",0,"F"
"EriskayLoveLilt",1,"The lilting theme.","F A C D C A F F A C D C A G",0,"F"
"FaureCantique",1,"Cantique de Jean Racine","E E G F F E G C B A",0,"C"
"FaureDollyBerceuse",1,"Berceuse from Dolly Suite Op 56","G G E F G E C D E C",0,"W"
"FaureDollyPasEspagnole",1,"First theme","F G G A F E C D E E F",0,"C"
"FaureDollyPasEspagnole",2,"Second theme","C C C C B G A A A BbG",24,"C"
"FaurePavanne",1,"Main theme","F#AbA B A AbA F#AbA",0,"W"
"FaureRequiemAgnus",1,"The tenor entry in Agnus Dei from requiem","G G G A B B C B A G ",0,"C"
"FaureSicilienne",1,"Main tune","D G BbD G BbA G A",0,"W"
"FibichPoem",1,"Poem","C B E G A BbBbA G F",0,"C"
"FieldNocturne1Eb",1,"Nocturne No 1 in Eb","G C D B A B G C E G",0,"C"
"FieldNocturne4A",1,"First theme","A E F#E AbB A E D C#",0,"C"
"FieldNocturne4A",2,"Second theme","A B C#D B E B A AbE A",59,"C"
"FieldNocturneBb",1,"Nocturne in Bb","G F#A G E G E F D C",0,"C"
"FirstNoel",1,"First Noel (Christmas Carol)","E D C D E F G A B C ",0,"S"
"Foolthing",1,"These Foolish Things","C D E D C A C E E E",0,"E"
"FosterBeautifulDreamer",1,"main tune","C B C G E D C#D A G",0,"E"
"FosterCamptownRaces",1,"main tune","G G G E G A G E E D",0,"W"
"FosterJeannie",1,"main tune","A G E F E D C E G A C",0,"F"
"FosterKentucky",1,"main tune","B B B G A B C B C E D",0,"F"
"FranckPanisAngelicus",1,"Main tune","E E D D C C E E D D C C",0,"S"
"FranckSymM1",1,"This symphony opens with an atmosphere of darkness and doubt, created by a deep theme in D minor played by the cellos and double basses. The first three notes of this form a sort of leit-motiv for the whole symphony.","A AbC C B E E D G F",0,"C"
"FranckSymM1",2,"This theme follows the dark and slow introduction, and is a great contrast, marked allegro non troppo, and played energetically by all the strings.","D C#F F E A BbD C#A",154,"C"
"FranckSymM1",3,"This is the second-most important theme of this movement. It represents a great climax,  in F major, played by the full orchestra fortissimo.","E F E E C E E G E E",412,"C"
"FranckSymM2",1,"This lyrical tune played on the cor anglais is loosely related to the leitmotiv in the opening passage of the first movement.","F E A AbE F E C B Ab",0,"C"
"FranckSymM2",2,"This new tune on clarinet and french horn is played twice. But the second time around, the tune reaches up from the high Db to an even higher D natural. This is an unexpected twist, a real trademark of Franck's style.","G G E E G G F E E C",69,"C"
"FranckSymM3",1,"This tune emerges in the 3rd movement, after a boisterous introduction. It is played quietly on the cellos and bassoons, but it is a happy, relaxed tune.","E G E D G E C A B C ",0,"C"
"FrereJacques",1,"Frère Jacques","C D E C C D E C E F ",0,"F"
"FuchsDuhast",1,"Fuchs, du hast die Gans gestohlen","C D E F G G G G A F ",0,"N"
"FucikEntranceGladiators",1,"After a fanfare with descending chromatics, this is the chromatic main theme.","C B BbB BbA AbG F#G",13,"C"
"FucikEntranceGladiators",2,"A bold contrasting theme played by the bass instruments (e.g. the tuba)","C G C B C C#D EbE F E D",47,"C"
"FucikEntranceGladiators",3,"The 3rd theme is a quieter more lyrical tune.","A BbB C D E F EbC#C",85,"C"
"GadeBridalWaltz",1,"First theme","E G A G D F E D C G ",0,"C"
"GadeBridalWaltz",2,"Second theme","G G C D E D G G G C",0,"C"
"GermanMorrisHenry8",1,"Morris dance from Henry VIII Incidental Music","A E E D C D E F E A ",0,"C"
"GermanPeacefulEngland",1,"Introduction on clarinet","BbC BbA G F G D E F ",0,"C"
"GermanPeacefulEngland",2,"Main tune sung to the words "O Peaceful England"","F F G A A A A BbG A",17,"C"
"GermanRobinHoodsWedding",1,"Robin Hood's Wedding from Merrie England","C F C BbA G F E D G",0,"C"
"GermanRomanceClarinet",1,"Romance for Clarinet and Piano","C A BbC D C A G A C",0,"C"
"GermanYeomenOfEngland",1,"Start of verse of song, here played on trumpet.","A D D B C#D A D B G",0,"C"
"GermanYeomenOfEngland",2,"Chorus of the song, played here by the strings.","A D A D C#A A B G B",32,"C"
"GershwinAmericanInParis",1,"An American in Paris - 3rd theme (Blues)","G A G C EbD C A G G",0,"C"
"GershwinCallOff",1,"Chorus theme from "Let's Call The Whole Thing Off."","C A B B A C D E E C",0,"J"
"GershwinFascinating",1,"Fascinating Rhythm","D F E D G G D F E D",0,"J"
"GershwinIGotRhythm",1,"I Got Rhythm - main theme","G A C D D C A G G A",0,"J"
"GershwinRhapsodyBlue",1,"After the trill and slide, the clarinet plays this 1st theme.","C BbAbBbAbBbAbG F E",0,"C"
"GershwinRhapsodyBlue",2,"Muted trumpets play this bold but cheeky tune.","C E G G G G A G F E D C",236,"C"
"GershwinRhapsodyBlue",3,"This theme really hammers the 'blue' notes of jazz.","C C C C BbBbBbBbC C C C",270,"C"
"GershwinRhapsodyBlue",4,"A jolly theme on the basses","D E G G D E D F E D",328,"C"
"GershwinRhapsodyBlue",5,"A noble and sweeping theme played by the strings.","E F G G A B C D EbE",685,"W"
"GershwinSummerTime",1,"Summer Time","E C E D C D E C A E",0,"E"
"GershwinWatchOrchestra",1,"Orchestral version.","C D E G A C D D C B",0,"E"
"GershwinWatchOver",1,"Jazz-swing version.","C D E G A C D D C B",0,"J"
"GirlILeftBehind",1,"Main tune","C A G F E D E C A B",0,"F"
"GirlsAndBoys",1,"Girls and Boys come Out to Play","G E F D G E C C D E ",0,"N"
"GliereRussianSailorsDance",1,"main theme","A A E G E F D A E C C D D",0,"C"
"GlinkaOvertureRusslanLudmilla",1,"Overture to Russlan and Ludmilla  Theme 1","C E F G A G F E D C ",0,"C"
"GlinkaOvertureRusslanLudmilla",2,"This is the second theme, unusually, introduced by the bassoons.","EbD EbC BbG EbC BbBb",60,"C"
"GluckDanceBlessedSpirits",1,"Dance of the Blessed Spirits - from Orpheus and Euridice","G E F G C C B A G A",0,"C"
"GluckOrfeoEuridice",1,"Che Farò Senza Euridice  from Orpheus and Euridice","E F G G G C C B B C ",0,"W"
"GodRestYouMerry",1,"Main tune","E E B B A G F#E D E",0,"S"
"GodSaveTheQueen",1,"God Save the Queen","C C D B C D E E F E",0,"S"
"GOLDENSLUMBERS",1,"Golden Slumbers","G E F G E D C A G E ",0,"E"
"GomersallBellMinuet",1,"Minuet for Hand Bells","G A G E G A G E C D ",0,"C"
"GomersallBlackBird",1,"The Blackbird (Tone Poem)","E F G E C E G E C E ",0,"C"
"GomersallFloating",1,"piano floating above quiet strings","A F#E D A F#E D A E D C#",0,"C"
"GomersallFloating",2,"piano gliding around above strings","D C#D E F#A F#E F#E",0,"C"
"GomersallFloating",3,"strings join piano, bursting out with a lyrical tune","D C#B A F#A C#E D C#B",0,"C"
"GomersallInterlude1",1,"first theme","C A A F E C E G BbC Bb",0,"C"
"GomersallInterlude1",2,"second theme","D A AbA D C BbA BbG A Bb",50,"C"
"GomersallInterlude2",1,"First theme, a little sprightly but with decorum","G A G F#G E F F D E",0,"C"
"GomersallInterlude2",2,"Second theme, a little gentler, in the dominant ( G major).","D B G D B G F#G A B C",0,"C"
"GomersallMiniatureOverture",1,"First theme on strings, after a dramatic orchestral tutti introduction","A G A BbC BbA G A",23,"C"
"GomersallMiniatureOverture",2,"A  majestic tune emerges on violins and horns.","F G A F E F G BbA G A F",75,"C"
"GomersallMiniatureOverture",3,"A contrasting theme on the horns","A F A G A BbD G E D C C",87,"C"
"GomersallMiniatureOverture",4,"A brighter tune on a high trumpet","C D E D C E F G D F E",98,"C"
"GomersallMiniatureOverture",5,"A lyrical tune on the first violins","A C A F C BbBbA G C G",141,"C"
"GomersallMysteria",1,"Mysterious introductory theme.","A G B G EbA G B G Eb",0,"C"
"GomersallMysteria",2,"Cor Anglais (English Horn) main theme - simple scale passage","C B A G F E D C D C B",0,"C"
"GomersallOldWomanAndPedlar",1,"The Old Woman and the Pedlar","C C D E F G G G C C",0,"C"
"GomersallOvertureAspirations",1,"Main theme introduced by the cello","G A B C D E A G B C",0,"C"
"GomersallOvertureInEminor",1,"First theme, horns play a passage with descending fifths","D G B G E G C",0,"C"
"GomersallOvertureInEminor",2,"Flutes play this wistful tune","B G F#E F#G A C B C B",84,"C"
"GomersallOvertureInEminor",3,"Violins introduce this cheerful theme","G B C D E D B A G F#E D",215,"C"
"GomersallOvertureInEminor",4,"Clarinets play this jolly perpetual motion tune","C E G E C A B A B D G",286,"C"
"GomersallOvertureInEminor",5,"Horns play this haunting theme","C D E G F E C B D F E",330,"C"
"GomersallOvertureTranquil",1,"Tranquil Overture","E F G E G E D C B A ",0,"C"
